,business_id,name,categories
1294,0x80c2c7b85f1f28d3:0x802f93184b913860,Hyde Lounge at STAPLES Center,"['Lounge', 'American restaurant', 'Bar', 'Bar & grill', 'Cocktail bar', 'Event venue', 'Restaurant', 'Sports bar', 'Wine bar']"
1295,0x808f9f03041a5927:0x62371c75788ef7f1,Outback Steakhouse,"['Steak house', 'American restaurant', 'Bar & grill', 'Restaurant', 'Seafood restaurant']"
1296,0x80dc71ad1a66e299:0x8db45436774c14b9,DV’s Cork and Tap,['Bar']
1297,0x80e83202faa2f0eb:0xe7744393de15c5e4,Starbucks,['Cafe']
1298,0x808332b8c9ea75b3:0xb50b42f3a1b11b02,Wired Cafe,['Cafe']
1299,0x80c32b0a9fa6219d:0x91606d0f451f171c,The Slummin' Gourmet,"['Restaurant', 'Cafe']"
1300,0x808447c4c6aa9f53:0x3ad49deb5a6f3d31,La Doña Mexican Cuisine & Bar,"['Mexican restaurant', 'Bar', 'Bar & grill', 'Catering food and drink supplier', 'Caterer', 'Seafood restaurant']"
1301,0x80dc00c3d970aead:0xa4c6650c2be7c369,Papa Chito's Mexican Food,['Restaurant']
1302,0x80c2bebdb04092c5:0x4939e0a586f792f,Roppongi Asian Tapas Bar & Sushi,"['Izakaya restaurant', 'Asian fusion restaurant', 'Bar', 'Japanese restaurant', 'Restaurant', 'Sushi restaurant']"
1303,0x80dcb3ae19778129:0x170f508a680780dd,Panera Bread,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']"
1304,0x8090418b89197553:0xc5d5ba57b687e48,My Friends Place,['Restaurant']
1305,0x809072b9991c2aeb:0xc16872ce4cd85b01,Sutter Street Bar & Grill,"['Bar & grill', 'Bar']"
1306,0x80dc072d03b10257:0xa87adfd322bd2e5e,Bazille,"['American restaurant', 'Restaurant']"
1307,0x80dcd94655fde431:0x1b95c3da3c0333fa,BARBACOA EL CIMARRON,['Restaurant']
1308,0x80c337ec275157e3:0x53e7e211e64aab1,Ding Tea,['Cafe']
1309,0x80c288f1a97583a5:0x886adb41fbd542fc,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1310,0x80e84d2731e10433:0x77a2b7ad406221f6,Karina's Mexican Restaurant,['Restaurant']
1311,0x80dbf566d13c80ab:0x334bbd08d058fd13,Kinaly Thai Express (Escondido),['Restaurant']
1312,0x80dcd9096dc66b81:0x2cceb9d8f2675b97,616 Club,"['Cocktail bar', 'Bar']"
1313,0x80ecc56841cc2dc9:0xf0769765f397a7b7,Toro Creek Brewing Company,"['Bar', 'Brewery']"
1314,0x80dcdd794159caf9:0xebc8ea16fc73b51e,La Pho,"['Vietnamese restaurant', 'Restaurant']"
1315,0x8085808ae6cdcccd:0xd6e6a0e5ed17db06,Munchboxx,['Cafe']
1316,0x808580913703c3d9:0x401c5a99ec567c51,New Century Theater,"['Adult entertainment club', 'Bar', 'Cocktail bar', 'Dance club']"
1317,0x80ea43cf37099e8d:0xca650fca7ce6742,Del Taco,"['Fast food restaurant', 'American restaurant', 'Takeout Restaurant', 'Mexican restaurant', 'Restaurant']"
1318,0x80c2c10de283c8d7:0x5c09af4b7449e542,artos pizza,"['Pizza restaurant', 'Restaurant']"
1319,0x808f9dde51afb879:0x789510f72e2e4d88,Taqueria Los Primos #2,"['Mexican restaurant', 'Restaurant']"
1320,0x80813b017c01ef8d:0x53a18fa7f5021e7e,WhiteCap Coffee And Tea,['Restaurant']
1321,0x80c2b8634ba55273:0xf66a8cc797f980c4,Melkam Ethiopian Restaurant,"['Ethiopian restaurant', 'Restaurant']"
1322,0x80d94c32a06588c1:0xf0729f33d50106fa,La Moreña Mariscos,['Restaurant']
1323,0x80d94dda64d7a213:0x4d843c8f43801f95,Farmer's Table Chula Vista,['Restaurant']
1324,0x80c2c63283aaa663:0xb07fee4659d107f4,Mr 5 grams,['Bar']
1325,0x80dd2abd8c16fde3:0x8ebefaeca50ad0e3,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1326,0x80857f90ba0bfd89:0x6567907e3d3f2e9e,Yin Ji Chang Fen,"['Cantonese restaurant', 'Restaurant']"
1327,0x80c328b8d666bf11:0xf1b026a3d14f969f,Fresh Bakery,"['Bakery', 'Restaurant']"
1328,0x80dcd9c3c320680b:0x233b25a66efa9a05,La Michoacana Ice Cream,['Restaurant']
1329,0x8094439b10e6619f:0x7033e7547e097072,Golden grill lebanese,['Restaurant']
1330,0x808580e33e2b5dbd:0x4d47f012efe5969,Subway,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1331,0x80d9516a54e64563:0x3eba3799c9081e92,La Barrita Bar,['Bar']
1332,0x80945f3bea7d5c27:0xf4eb4b8fdaec99e4,Mariscos Colima,['Restaurant']
1333,0x80c2ca70aa2666cb:0x5ced79e6e0b3cfe5,Bar 1045,"['American restaurant', 'Restaurant', 'Sports bar']"
1334,0x8094c39315ada8af:0xd1d4509dae634cfc,Chinese Gourmet Express,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']"
1335,0x80c2d2d99490896d:0x7c2bf1ca2b1fcb39,Jamba Civic Center Plaza,"['Juice shop', 'Restaurant']"
1336,0x80857c26064e08c5:0x954a7849e49182a5,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1337,0x80d957e3c1b8d751:0xd9d47064f70decb2,Lolitas Mexican Food,['Restaurant']
1338,0x80dcd10595fefa6f:0x98564f9c56838bc6,Hidden Cafe,"['Hookah bar', 'Bar', 'Cafe', 'Lounge', 'Restaurant']"
1339,0x80952b9fad1629f1:0xa7c4450027ce75bb,Mama Lupe's Kitchen,['Restaurant']
1340,0x80c2970522e7e13b:0x60a443b60a609d8f,La Bona Energia,['Restaurant']
1341,0x808e34b00e0c7a49:0x64f057142e00dd21,Plant Based Pizza,"['Pizza restaurant', 'Family restaurant', 'Fast food restaurant', 'Gluten-free restaurant', 'Italian restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout', 'Restaurant', 'Vegan restaurant']"
1342,0x80c295f4727e0671:0x15787efd178378,Hoke Poke,"['Hawaiian restaurant', 'Restaurant']"
1343,0x80c2beaf602c6d4f:0xc8528ac130f5107b,Here Lounge,"['Bar', 'Cocktail bar', 'Lounge']"
1344,0x80c2bbf4dec8abe1:0x816846a2da491f06,Giggles N' Hugs,"['Family restaurant', 'Restaurant']"
1345,0x80ea6c14a69cb5f1:0x2d8f19374d0fa1be,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1346,0x80858089b4baa38d:0x3f1c37717fcea2e6,La Luna Cupcakes,"['Cupcake shop', 'Cafe', 'Dessert restaurant', 'Dessert shop']"
1347,0x80dcde55d705b783:0x10ed0a56c1bc5806,Jerry's Sandwich Shop,"['Sandwich shop', 'Deli', 'Restaurant']"
1348,0x80c291a66f71abff:0x21845a8bf5b516a7,Sabor a la Mexicana,['Restaurant']
1349,0x80c29c22ebd4a073:0xc7b57364bb7f8e13,SUBWAY®Restaurants,"['Restaurant', 'Caterer', 'Fast food restaurant', 'Sandwich shop']"
1350,0x80dadbfa9d4bdf35:0xe30350b0cad83bb3,The DEZ fine food - takeaway - catering,['Cafe']
1351,0x80844a8841f9e79d:0x8c936cf6e5f19d9a,MaK's Deli,['Cafe']
1352,0x80850eaf3f53bb9f:0xfe8709fb58fba6e,29,['Cafe']
1353,0x80857c2f652686cd:0x32ee8401769072a4,Julie's Cafe,"['Cafe', 'Deli', 'Italian restaurant', 'Mediterranean restaurant', 'Restaurant']"
1354,0x8090c5d1427d2959:0xa1a8ef8d902a1002,Heart Rock Café,['Cafe']
1355,0x80c2b89a48a3caf1:0xf394bebc9cabdffc,The Coffee Bean & Tea Leaf,"['Coffee shop', 'Cafe', 'Coffee store']"
1356,0x809051faed853e81:0x5ba184901c777b24,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
1357,0x809ac6b946cfdb2d:0x46956193335f95ce,Savory Fried Chicken,"['Filipino restaurant', 'Restaurant']"
1358,0x808f80b1013087f9:0x4a1aabfddfe80c99,Ladle & Leaf,"['Soup restaurant', 'Deli', 'Organic restaurant', 'Restaurant', 'Salad shop', 'Sandwich shop']"
1359,0x808f9e70cf8649a7:0x8518824b31fe3159,Tpumps,['Cafe']
1360,0x80c2c7b587679273:0x95d9e442842a926a,The Vault Night Club & Lounge,"['Night club', 'Bar', 'Bar & grill', 'Club', 'Dance hall', 'Disco club', 'Lounge', 'Movie studio']"
1361,0x80ea6bab11be505f:0xc0a8ee65de14fe85,Taqueria Paisano,['Restaurant']
1362,0x80c2d08aba574197:0x4588b9119f1468c3,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
1363,0x80dce086e57bc0a1:0x67b28278eeaaf87c,American Tea Room,"['Tea store', 'Cafe', 'Coffee shop', 'Gift shop', 'Restaurant', 'Tea house']"
1364,0x80c2c563e8188753:0xb894aa8a8975534f,ShenXian Hotpot,"['Restaurant', 'Hot pot restaurant']"
1365,0x80dd284e2ff58913:0x72aad57a2ac9fcc3,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1366,0x808f7e1c5b41159d:0x7687c7aeabe373f9,Lime,"['Bar', 'Restaurant']"
1367,0x808f7e3c8c832c67:0x4d812f2c60597a65,Hi Lo BBQ,['Restaurant']
1368,0x80c299a82d93b1c7:0xcd17ae7439c1c56c,Salute Hookah Lounge,"['Cafe', 'Bar']"
1369,0x80952b4216183b9d:0x913bf76eec48b24b,Fiesta Club,"['Night club', 'Bar']"
1370,0x808567256b186893:0xfe1dfe8e3389c2c9,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
1371,0x809ad76601c6d625:0x38bcbe1cc18c9b96,Asian Cafe,"['Asian restaurant', 'Laotian restaurant', 'Restaurant']"
1372,0x80c29ee50dc4641f:0x7293f226fc03483e,Wolfgang Puck Restaurant - Gelson’s Market,"['Southern Italian restaurant', 'Italian restaurant', 'Restaurant']"
1373,0x80d95916f74c6453:0x70944933c491d908,The Dank Bank,['Cafe']
1374,0x80944332d5eec8d5:0x483ed028c9055eb6,Giuseppe Gallo's,"['Italian restaurant', 'Bar', 'Restaurant']"
1375,0x808ff32f3b642721:0x2f5f43255b48246b,The Salt,"['Fine dining restaurant', 'Bar', 'Californian restaurant', 'Lounge', 'New American restaurant', 'Restaurant']"
1376,0x80c2cebec0969a3d:0xb1804da5e7b88d1d,Corazon y Miel Closed,"['Pan-Latin restaurant', 'Latin American restaurant', 'Restaurant']"
1377,0x80c2c5af32b6cfe7:0xd61045967414ad2e,Deliciosas Pupusas inside car wash,['Restaurant']
1378,0x80c352a29557020d:0xd9de3b8fa8dbb73e,El Zacatecas,['Bar']
1379,0x809acefda294f6ed:0x138110bcda163071,Firehouse Crawfish,['Restaurant']
1380,0x80c2b958ac46ae6d:0x3ad955ba20a99fd6,Stella Coffee Beverly Hills,"['Coffee shop', 'American restaurant', 'Breakfast restaurant', 'Cafe', 'Espresso bar', 'Internet cafe', 'Lunch restaurant', 'Market', 'Takeout Restaurant', 'Restaurant']"
1381,0x8085b6a6329c1e4b:0x823ea8ed27f4a86a,Lunchette,['Restaurant']
1382,0x808f864c58d67023:0xe82a20930485ae6f,WJ,"['Chinese restaurant', 'Asian restaurant', 'Restaurant', 'Seafood restaurant', 'Vegetarian restaurant']"
1383,0x80c2c108ca135cab:0x79b1c91ea782dab4,Bite Me Gourm-Asian,['Restaurant']
1384,0x80c2b5a0f439a531:0x10e3f9fe31047879,Wasabi Sushiya,"['Restaurant', 'Japanese restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Sushi restaurant', 'Sushi takeaway']"
1385,0x80dd288f6058baf7:0xd9a06f6e0e45510a,Seoul Soondae Restaurant,['Restaurant']
1386,0x80d9506336d6993b:0x485de4124c3b440f,Sonny's Last Chance Saloon,['Bar']
1387,0x80828390bdba8f43:0xc04638b614ea7ce8,Alcatraz Restaurant & Taqueria,['Restaurant']
1388,0x80dbf519049ab83b:0x4673a43a4ec2a692,Chan Dara Thai Cuisine,['Restaurant']
1389,0x80c2919e629b0b77:0x69282788b41b769,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1390,0x80c2c10e14b1deff:0xb3e806f82770fd8,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
1391,0x80858717b338bbb7:0x3f5f51987d014b97,Celestial Flame,"['Restaurant', 'Chinese restaurant']"
1392,0x80dd4b5754cc4e63:0xfc74b9802fbba9b,Zazou,"['French restaurant', 'Bar', 'Italian restaurant', 'Mediterranean restaurant', 'Restaurant']"
1393,0x80858176890ad56b:0x36d1087992296ee,Original Buffalo Wings,"['American restaurant', 'Restaurant']"
1394,0x80c28716e991fbb3:0xe8c51bd1aad88e9,Gong cha,"['Bubble tea store', 'Cafe', 'Coffee shop', 'Tea house']"
1395,0x80dcdf6092d14769:0xf5f2219a3168bd14,ChocXO Coffee and Cacao,"['Coffee shop', 'Cafe']"
1396,0x80c2c5211f935871:0xf0ff776b751d0ebc,Pokestuf,['Restaurant']
1397,0x808fbae591f6762d:0x6b5a2d7f0a0459da,Simply Sandwiches,"['Sandwich shop', 'Restaurant']"
1398,0x808587af16b93857:0x5ea63744ef91b808,1011 Sip TEA SF,['Cafe']
1399,0x8085817be5cc6401:0x62717ad54e6971f1,Propagation,['Bar']
1400,0x80844a09940ebde7:0xae28042a251c657e,Boathouse Sushi Japanese Bistro Rohnert Park,"['Restaurant', 'Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']"
1401,0x80c2c7b367144a07:0x5b7c3427f9b8e8ff,Panda Express,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']"
1402,0x808565a31488e84d:0x4f072b76705782a5,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1403,0x80c2cf8df746e2a3:0x57a70d5809849258,Halftime House of Highlights,"['Chicken wings restaurant', 'Bar']"
1404,0x80c27dc1e109bca7:0xf3f73638a8e4ac29,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
1405,0x80c3558862bf9483:0xfe704ce8df93a2e4,Bear Springs Bistro & Lounge,['Restaurant']
1406,0x80d75e7509d1e9e5:0x15e3a41fa13a93fe,Tia’s House of Coffee,"['Coffee shop', 'Cafe', 'Coffee store']"
1407,0x80ea516b3dc3fe4f:0xb06aab7aec658363,Smokin' Jalapeño Taco Co.,['Restaurant']
1408,0x808fb44d5d3db473:0xaa9c798d4ec82876,Cupertino Taproom,"['Pub', 'Restaurant']"
1409,0x80dcb8737b527477:0x3fef0df26f18c40a,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1410,0x808fbb39fce632d5:0x3f7d9bc49ade46f6,Lavanda Restaurant & Wine Bar,['Restaurant']
1411,0x80c2c7c6e89453eb:0xebcce4bd249d8897,El nuevo pulgarcito,['Restaurant']
1412,0x80858063775f9515:0x31b01959d509b40c,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
1413,0x80dbf5eb5db40f95:0x67d368113c0cdbcb,Curry Craft - Nordahl,"['Restaurant', 'Indian restaurant', 'Modern Indian restaurant']"
1414,0x809cf921539f97db:0x35587905e475ccf8,The Knook,['Cafe']
1415,0x809cf92bb8c6ad97:0x3a193a243dcb087e,Cedarling,['Restaurant']
1416,0x80ec1ee7ba36f043:0x122c91685fc26cd2,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1417,0x808e2e220769173b:0xa3da34f6148126f5,Sonny's Cafe,"['Cafe', 'Restaurant']"
1418,0x80858061ec9db5a5:0x6e11b8fa30f0b92b,Newtree Café - California,"['Coffee shop', 'Belgian restaurant', 'Breakfast restaurant', 'Cafe', 'Chocolate shop', 'Lunch restaurant', 'Vegetarian cafe and deli']"
1419,0x80c2bb7153a55e83:0xc161ff7d969e1267,Tempura House,"['Japanese restaurant', 'Restaurant']"
1420,0x80c2b431919abacf:0x505fde585322f00c,The Break Bar,['Bar']
1421,0x8091e3a56fd1a0fb:0x1e941c08ba7ad4ad,Culichis Urban Kitchen,['Restaurant']
1422,0x80c2beb286240f5b:0x242b886d117b3d68,Jerry's Famous Deli Inc,"['Restaurant', 'American restaurant', 'Deli']"
1423,0x80c2bb09f358bd87:0x6096a25d57ddb9a0,Fantasy Island,"['Cocktail bar', 'Adult entertainment club', 'Restaurant', 'Sports bar']"
1424,0x8096bb98190b6555:0xc3e3b2ba1e4091ad,Little Shop of Ramen,['Restaurant']
1425,0x80c2db719a75f1d1:0xb4924f79a43b9ab8,1919 Lanzhou Beef Noodle,"['Restaurant', 'Chinese noodle restaurant', 'Traditional restaurant']"
1426,0x80c2db5fcdb91141:0x44244e61af78f8b5,Mr Sheng BBQ & Music Bar,['Restaurant']
1427,0x80dd2ba83cef45ad:0xcd9a5d42ad7c8810,Tacos Los Cholos Fullerton,['Restaurant']
1428,0x80856e1afd209d99:0x6df39279cc430090,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1429,0x80c2bea39474d797:0x21332b053c05c926,Gordon Ramsay at The London WH,"['French restaurant', 'Restaurant']"
1430,0x80c29b03b863cb4b:0x7fa2c86946ce8f7e,Boba City,['Cafe']
1431,0x8085adb52b6cc1c1:0x219e1e4f660fd689,Mint & Liberty Diner,['Restaurant']
1432,0x8085566e8e846ff7:0x770c99646274d89b,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1433,0x809adfea48723073:0x6a8d7de916367563,10th Inning Tavern,"['Bar', 'Restaurant']"
1434,0x809addc516214875:0xaeab8009b4da5222,Side Burn BBQ and Brew -Rancho,"['Barbecue restaurant', 'American restaurant', 'Beer garden', 'Caterer', 'Restaurant']"
1435,0x80dc007440c470d3:0x1de4325336e09002,بقاله عربيه,['Restaurant']
1436,0x80c2da113e0441f3:0xef45e29e823d2766,Silver Dollar Saloon,"['Bar', 'Dart bar', 'Pool hall', 'Pub', 'Sports bar']"
1437,0x80dd2118da7b2aad:0x55217a49ca946a4f,Artisan by 7 Leaves and Crema Bakery,"['Cafe', 'Bakery', 'Brunch restaurant', 'Coffee shop', 'Tea house']"
1438,0x80c2c8b98ff907a9:0x84022ce68b553980,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1439,0x80c2c6d04dfb613b:0xd98403938f8310df,Frog Spot,"['Visitor center', 'Bicycle rack', 'Cafe', 'Community center', 'Hiking area', 'Live music venue', 'Non-profit organization']"
1440,0x80ea4148d9a1f757:0x2cef70cfeb6f64a8,El Pollo Riko,['Restaurant']
1441,0x80d9535bf4f3a75f:0x4c45d2a26a2ca94d,SOL CAL Cafe,"['Juice shop', 'Breakfast restaurant', 'Brunch restaurant', 'Health food restaurant', 'Restaurant', 'Salad shop', 'Sandwich shop', 'Sushi restaurant', 'Vegetarian restaurant']"
1442,0x80ecf1099606c851:0xb3c76e277300ddf2,Pappy McGregor's Pub & Grill,"['Irish pub', 'Bar & grill', 'European restaurant', 'Gastropub', 'Restaurant', 'Sports bar']"
1443,0x80c2cd89283c50ab:0x60c9e4863e58a07f,To Nostimo Greek Food,"['Greek restaurant', 'Deli', 'Restaurant']"
1444,0x80e9b2b6e1bcebc9:0xc10f7273f3ba10c3,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1445,0x80e835d8ffb6bd0f:0x9baedca0477b0c6a,Giant Steps Cafe,['Cafe']
1446,0x80c2c63ec6a474fb:0x5d7975e0a79bc65a,Cerveteca DTLA,"['Latin American restaurant', 'Bar', 'Bar & grill', 'Californian restaurant', 'Restaurant', 'Taco restaurant']"
1447,0x80dd291514dfb97b:0x12d8e8d4b241af8f,Cristi's Restaurant,"['Mexican restaurant', 'Restaurant']"
1448,0x80dd2788a75e61f9:0xbf1eddfc20de4c31,Tenampa Inn Sports Bar,['Bar']
1449,0x808f7e2afb4ffc2d:0xe9e93b2cf58c9cbc,BABYLON,['Cafe']
1450,0x80c2b94f606214c1:0x3f8326b461d668ce,Shyo Original Ramen,['Restaurant']
1451,0x80c36784ffb1df8b:0xd4a84bac8eb9214b,Gloria's Country Kitchen,['Restaurant']
1452,0x80c3272c771df9c1:0xebea28dfb2adbe9f,Cafe Cola,['Restaurant']
1453,0x80dcdd6a4d7d432f:0xaaa1e45c2445fe2,Sushi Boy,"['Sushi restaurant', 'Japanese restaurant', 'Restaurant']"
1454,0x80d953581621d99d:0x14a6fc974cb95871,Cafe Lulu,"['Coffee store', 'Cafe', 'Hookah bar']"
1455,0x80d94ddc110873ef:0x37d1e087a5e44393,Lion's Den,"['Cocktail bar', 'Bar', 'Pool hall', 'Sports bar']"
1456,0x80c32e788c926397:0xbfb871f874e6f534,El 7 Mares Restaurant,['Restaurant']
1457,0x80e824efebc02b89:0xc1aa8a316b096ef,Harvest Kitchen & Bar,"['American restaurant', 'Cafe', 'Coffee shop', 'Fine dining restaurant']"
1458,0x80d95d9f31cb6313:0xa9764af8b5924147,Retreat Pool & Cabanas,"['Lounge', 'Bar']"
1459,0x80c2964318cc8e0b:0x3af7298530430317,LAVC Cafeteria,['Restaurant']
1460,0x80c2997500071297:0x79ed59800aac1907,ABC Express Chinese,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']"
1461,0x80c2cd7d899ebcdb:0x93dd518ab66a932b,Same Ol' Saloon,['Bar']
1462,0x808581f69efd2127:0x2439aa99f52e8d24,DecoDance Bar,"['Bar', 'Dance club', 'Lounge']"
1463,0x80dcc20a492a70c1:0x48f5a238391a792c,Chili's Grill & Bar,"['Restaurant', 'Bar & grill', 'Barbecue restaurant', 'Caterer', 'Family restaurant', 'Hamburger restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Southwestern restaurant (US)', 'Tex-Mex restaurant']"
1464,0x808fc9dd790f4501:0xc7e61de9f9a9027f,Jamba Mercado,"['Juice shop', 'Restaurant']"
1465,0x80c2c747dfc3ffff:0xdab66189d57f64ca,Bacari Silver Lake,['Restaurant']
1466,0x80e84d22dcccdc03:0xc03ae3c7ac82ee2c,Silverlake Ramen,['Restaurant']
1467,0x80e835db6a934c1d:0x2736699f2aeed0ec,Dontaco Tacotruck,['Restaurant']
1468,0x80e8315dd6107b99:0xa1bb4bf3a0b29481,Hummus Bistro,"['Restaurant', 'Falafel restaurant', 'Mediterranean restaurant', 'Vegan restaurant', 'Vegetarian restaurant']"
1469,0x808f8f4d92c30427:0x7145d394845217f9,Slice House,['Restaurant']
1470,0x8094c3930ce5ce7f:0x1d5de44965c3fdb7,Country Waffles,['Restaurant']
1471,0x808580f4bc0c5335:0x60c6a83aba205830,ABC Café,"['Cafe', 'Bakery']"
1472,0x80c327cf71a16d59:0xcf30d01efdee8192,Gogo Poke,['Restaurant']
1473,0x80c3288e386738b9:0x2bc0c93324a840fd,House of smokes,['Cafe']
1474,0x80dd27b912d5022d:0xd2ea6122c144abaf,Nguyên Hương,"['Takeout Restaurant', 'Restaurant']"
1475,0x80d94d63d3bbc54d:0xf5e4251ab20c09ba,Taquería El Poblano,['Restaurant']
1476,0x808f8796a8931f0f:0x47e23055700bc6eb,Krispy Krunchy Chicken,['Restaurant']
1477,0x80c2c83df136db7b:0xbe192f04dca07871,La Delicia,['Cafe']
1478,0x80da5889f0d43081:0x7001ffe5f0ca2426,C'los Restaurant,['Restaurant']
1479,0x80d75a5e2400f525:0x8928b1bbb20abf30,Bubba Snacks,['Cafe']
1480,0x80dbf8b6555ebcc3:0xca4da5013bcd818e,Bronto Mead,"['Brewery', 'Bar', 'Lounge']"
1481,0x808f7fcb4f880b63:0x3e1484f8b2a7c66d,One Waan Thai,['Restaurant']
1482,0x80dcd87e4b37f4d1:0x1ef31601ac87a892,Quan Vui,['Cafe']
1483,0x809bdf7af68497b7:0xe6e3f5206b0cbfb,Stella Restaurant Truckee @The Cedar House Sport Hotel,['Restaurant']
1484,0x809bdf850c71dd59:0x6f9de9f58b16a182,Fuddhism,['Restaurant']
1485,0x80dd2620b8257829:0x55c4ae6af73c1456,$1.99 Restaurant,['Restaurant']
1486,0x80c2bb193e04ff2b:0x60a8345f91309a54,Umberto Di Roma,"['Restaurant', 'Italian restaurant']"
1487,0x80e83b9ef851c967:0x4f53a77ebdb29391,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
1488,0x808e32407bc39541:0x7de3b2e460703246,Trine's Cafe,"['Cafe', 'Restaurant']"
1489,0x8085873bd8d6b70f:0x9936f85582f4e5ed,Pho Clement,"['Vietnamese restaurant', 'Restaurant']"
1490,0x80c2d3e07f80fc97:0xef4bbb6a851ac648,Xcellent Nutrition Meal Prep,"['Health food restaurant', 'Restaurant']"
1491,0x809467c933697527:0x3ad74fedbb41404d,Tang Dynasty,['Restaurant']
1492,0x80daf7ec3ab067f5:0x4edb57e73310197b,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1493,0x80dcc3d721d9c881:0x79fa4f673ae23e0d,Giracci Vineyards and Farms,"['Vineyard', 'Event venue', 'Mercantile development', 'Restaurant', 'Wedding venue', 'Winery']"
1494,0x8085b41735afc0eb:0x2e0bc8fb18bdd23c,Table Culture Provisions,"['Restaurant', 'European restaurant', 'Wine bar']"
1495,0x80c2b9cff9a839a9:0x9d11f0d7c05967d1,Mealtop Los Angeles,"['Ice cream shop', 'Cafe', 'Coffee shop', 'Korean restaurant', 'Tea house']"
1496,0x80dcb735d0356cf3:0x42db4670e90731bf,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1497,0x80ecf1028c140d19:0xfd72c7786bae1325,Marston's Bar & Grill,"['Restaurant', 'Bar', 'Bar & grill']"
1498,0x80c2bebdaa854323:0x65752ed246b40d95,Poquito Mas,"['Mexican restaurant', 'Restaurant']"
1499,0x80946093a95bf433:0xc926fa562cd2f9d7,La Carreta Mexican Restaurant,"['Mexican restaurant', 'Restaurant']"
1500,0x80c2bf2a15574f6f:0x4d3bebdf98bbc666,Sprouts Market Corner Coffee.,"['Coffee shop', 'Cafe']"
1501,0x80c29129485156ff:0x61741f5ff93119b9,Cha-Chaa Restaurant,"['Thai restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Chinese restaurant', 'Restaurant', 'Southeast Asian restaurant']"
1502,0x80c2cfb5c8d53015:0x582539b1d44e5904,Subway,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
1503,0x80dbf498577c894d:0xbfc4248b9ea12bef,Phở Ca Dao & Grill,"['Restaurant', 'Pho restaurant', 'Vietnamese restaurant']"
1504,0x809aff9c4db51eef:0x7bf5d932be042499,Cafe Mahjaic,"['Restaurant', 'New American restaurant']"
1505,0x8094695f51033869:0x93dcc3367550415,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
1506,0x809b222b8442143d:0x603be3946e86705e,Bayside Café - Blue Oaks Campus,['Cafe']
