,business_id,name,categories
634,0x80ce43ab48b7bb39:0x272f70c0b058ae7,Outback Steakhouse,"['Steak house', 'American restaurant', 'Australian restaurant', 'Bar', 'Bar & grill', 'Gluten-free restaurant', 'Takeout restaurant', 'Restaurant']"
635,0x809947a0a13f09b5:0x1451a654d59a868d,Shim's Surplus Supplies,"['Bar', 'Cocktail bar']"
636,0x80c8c66899cc1daf:0x43f7c378ee5f0cac,Farmer Boys,"['Restaurant', 'American restaurant', 'Breakfast restaurant', 'Fast food restaurant', 'Hamburger restaurant']"
637,0x80c8c87b67fdfedb:0x5d2729bc46470904,The Sparklings,"['Bistro', 'American restaurant', 'Bar', 'Italian restaurant']"
638,0x80c8c02c3dc34af5:0x82dee70fe98b8212,San Salvador Restaurant,"['Salvadoran restaurant', 'Restaurant']"
639,0x809940ca108cb5c7:0x3be2dd20c6421a55,RedRock Bar,"['Bar', 'Lounge']"
640,0x80994734b8f260c5:0x6a87ef2a9de6405b,Headquarters Bar,['Bar']
641,0x80c8ea6de58f78ab:0x43af0343f5066967,Lee Canyon,"['Ski resort', 'Bar', 'Bar & grill', 'Disc golf course', 'Hiking area', 'Restaurant', 'Tourist attraction']"
642,0x80c8c476bf6b1385:0x9c1f7eaa0eb05d2e,Northside Café & Chinese Kitchen,"['American restaurant', 'Restaurant']"
643,0x80c8c3a1d6ede1a1:0x47de397337342d1,Troy Liquor Bar,"['Night club', 'Bar', 'Lounge']"
644,0x80c8c430e90de7cf:0xd24e4322ae07f232,The Buffet at ARIA,"['Buffet restaurant', 'American restaurant', 'Bar']"
645,0x80c8c22497a3ccbd:0x4f7b6f209f0480b9,Tom's Burgers,"['Hamburger restaurant', 'American restaurant', 'Breakfast restaurant', 'Cafe', 'Coffee shop', 'Diner', 'Fast food restaurant', 'Greek restaurant', 'Mexican restaurant', 'Sandwich shop']"
646,0x80c8db789674f0ad:0x65627c85668eef8c,Taqueria Stephanie,['Restaurant']
647,0x80c8d05801df4c61:0x1f3fc652b2188bf4,Hash House A Go Go - Henderson,"['Breakfast restaurant', 'Brunch restaurant', 'Restaurant']"
648,0x80997017ce2f2891:0x31c94a84d0f164f9,Bite Restaurant,"['Tapas restaurant', 'Restaurant']"
649,0x80c8c4c3a27432e5:0xbd749e801b8b5549,Lindo Michoacan,"['Mexican restaurant', 'Banquet hall', 'Bar', 'Cocktail bar', 'Family restaurant', 'Latin American restaurant', 'Restaurant']"
650,0x80c8b8bc9ab2b721:0x15776685a5ae7a3a,McDonald's,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
651,0x80c8c0abe1bf5bb7:0xa7809fbed9dc4ef6,Taco Bell,"['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']"
652,0x80c8cd1ccfb5ae6b:0xb883f6c95b52fb3a,In-N-Out Burger,"['Hamburger restaurant', 'American restaurant', 'Diner', 'Fast food restaurant', 'Lunch restaurant', 'Restaurant']"
653,0x80c8c0a003dd6189:0x99b282b375c92af1,Lakes Lounge,"['Bar & grill', 'Gambling house', 'Restaurant', 'Sports bar']"
654,0x80c8c5ad1a376655:0xdfc06ea3502f5b67,Office Bar I,['Bar']
655,0x80c8c3da173327b5:0x6829308b36d1fd91,Döner Kebab Express Las Vegas,['Restaurant']
656,0x80c8c033b0864293:0x83dbb3739a707ffc,Lo-Lo's Chicken & Waffles,"['Soul food restaurant', 'Chicken restaurant', 'Restaurant']"
657,0x80c8c13aea379e09:0x30b6c2c67997b6b7,Del Taco,"['Fast food restaurant', 'American restaurant', 'Takeout restaurant', 'Mexican restaurant', 'Restaurant']"
658,0x80c8bf801ec0329d:0xfb6a63ec4d9d8c57,The Melting Pot,"['Fondue restaurant', 'Bar', 'Family restaurant', 'Fine dining restaurant', 'Gluten-free restaurant']"
659,0x80c8c7f380a9bbb9:0x530e1c5984db3456,Taco Bell,"['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']"
660,0x80c8c731fefc02a5:0xcd17d447b63bcaa3,Salt & Spoon,"['Restaurant', 'Hamburger restaurant', 'Organic restaurant', 'Pasta shop', 'Seafood restaurant', 'Steak house']"
661,0x80c8e95aebda0861:0x3aa05bd72b1e542d,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
662,0x80c6398e01c3c615:0xadec1a662845dfa1,The Phoenix Bar & Grill,"['Bar & grill', 'Bar']"
663,0x80c8c4314250a8eb:0x8e814922a17b5251,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout restaurant', 'Restaurant']"
664,0x80a601ceab639f5f:0x870bb3f10356da8d,XP Gaming & Cafe,"['Coffee shop', 'Cafe']"
665,0x80c8c02de2d5caad:0x4761818c2826c911,Outpost Saloon,"['Bar & grill', 'Bar']"
666,0x80c8c154297bb4cb:0x3ff32a6c61a0adfb,SHIFTY'S,"['Bar', 'Karaoke bar']"
667,0x80c8d15628146a1b:0x3dcf292270445029,Kungfu Noodle,['Restaurant']
668,0x80983fb2fa269649:0xc6847d15a5695657,Longhorn Saloon,['Bar']
669,0x80c8c383d5cd2945:0xa1227fc5c756885f,Tacos y Hot Dogs Sonora,['Restaurant']
670,0x80c8d1f992867c79:0xdfd0f335e8df1c52,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
671,0x8098dd607085af53:0x2470195ec268ac0d,Silver Spur Saloon,['Bar']
672,0x80c8c4374b68a733:0xb726c880f4f5b93f,Le Central,"['Bar', 'Pub']"
673,0x80c8bf47d9e5752f:0x119dfa50e113b006,BabyStacks Cafe 6 (Red Rock),['Restaurant']
674,0x80c8c39ce90b79b5:0x466ed92f9c1b9c42,Pawn Plaza,"['Shopping mall', 'Bar', 'Food court']"
675,0x8099387c46d68db1:0xcc391a4a3bdeeada,Bob & Lucy's Bar,['Bar']
676,0x80c8c5b3b2f53dd1:0xcfe8bc32f3eea5d,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
677,0x80c8c1490631b573:0x38ff404ba08b2597,Aloha Bar,['Bar']
678,0x80997019e6a6b703:0x36e8db5f8f71fabb,Indus,"['Indian restaurant', 'Chinese restaurant', 'Restaurant', 'Vietnamese restaurant']"
679,0x80c8cf4dc96f8e47:0xd934cd2fd0095906,8 Kitchen,"['Asian fusion restaurant', 'Restaurant']"
680,0x80c8c543e99b7d95:0xfda2204ff4862e22,Habanos Cafe,['Restaurant']
681,0x80a600d6fc128b3f:0xed2cf8e89549d236,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
682,0x80c8c3f783d16be9:0x985212d7089dacac,Maui Rose,"['Barbecue restaurant', 'Restaurant']"
683,0x80c8d0f639c8b1f5:0xf893d1657ae6ec66,Thaï Express,['Restaurant']
684,0x80993f4c70c8e735:0x3070e1245e67afa5,The Buffet at Rail City,"['American restaurant', 'Cafe', 'Coffee shop']"
685,0x80c8bf935b5c7f8d:0xf8b29ea0d7d0748a,Bubbakoo's Burritos,"['Restaurant', 'Mexican restaurant', 'Vegetarian restaurant']"
686,0x80c8c7e71c455387:0xbf2a79a04302bda4,IHOP,"['Restaurant', 'American restaurant', 'Breakfast restaurant', 'Family restaurant']"
687,0x809940b78dc75581:0x611f23cfc62af2e7,Laughing Planet,"['Health food restaurant', 'Restaurant', 'Vegan restaurant', 'Vegetarian restaurant']"
688,0x809944200a9e3911:0xb0ebe93f706c4137,Pizza Guys,"['Pizza restaurant', 'Delivery Restaurant', 'Restaurant']"
689,0x80cf4407a172cab7:0xdd6832e73067b0bb,Villa Fresh Italian Kitchen,"['Pizza restaurant', 'Caterer', 'Italian restaurant', 'Pasta shop', 'Restaurant', 'Salad shop']"
690,0x80c8d0f5f756958f:0x9d029c1fee36a130,Emilio’s Pizza & Bistro,"['Pizza restaurant', 'Bistro', 'Caterer', 'Hamburger restaurant', 'Italian restaurant', 'Pasta shop', 'Pizza delivery', 'Pizza Takeout', 'Restaurant', 'Salad shop']"
691,0x80c8c3a009cab5cb:0x482031a95cb8f19a,Furnace,"['Bar', 'Night club', 'Nightlife']"
692,0x80990abdf59db923:0x598a572c073bf7e5,Y-Not Saloon,['Bar']
693,0x80c8d1db8f2c442d:0x507961c7417d4719,Claim Jumper Restaurants,"['American restaurant', 'Bar', 'Steak house']"
694,0x80c8c0a699f384ff:0x27ff99185498642f,Anise Tapas & Grill,"['Kosher restaurant', 'Israeli restaurant', 'Restaurant', 'Spanish restaurant', 'Tapas restaurant']"
695,0x80c8c0963d9cddd7:0x1662954a966801fc,Krazy Buffet,"['Asian restaurant', 'Buffet restaurant', 'Restaurant']"
696,0x80c8b8bb6d538a9d:0xd7279392ba9e592e,Taco Bell,"['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']"
697,0x80c8bf4cb5d70c01:0xb6a4b6d7f7855d9f,Sammy's Woodfired Pizza,"['Pizza restaurant', 'Restaurant']"
698,0x80c8c43b897ef135:0xe9c5d9882644c726,The Cheesecake Factory,"['Restaurant', 'American restaurant', 'Dessert restaurant']"
699,0x80c8c43e0e15fd8d:0x5c0977959c85be80,Black Tap,"['Hamburger restaurant', 'Restaurant']"
700,0x80c8c43e09ebf145:0xddbbf9890fbdff5a,Off the Strip,"['Italian restaurant', 'Bar', 'Restaurant', 'Steak house', 'Wine store']"
701,0x80c8c43b8c86f9b1:0xcdfa5bc101c4f42,Flour & Barley,"['American restaurant', 'Bar', 'Pizza restaurant']"
702,0x80c8c5b17d1be05f:0xd238911718971219,Einstein Bros. Bagels,"['Bagel shop', 'Bakery', 'Breakfast restaurant', 'Cafe', 'Coffee shop']"
703,0x80c8c58f135b2cf5:0x47033bf7777ac5f5,Flights Restaurant By Alex Hult - Las Vegas,"['Restaurant', 'Cocktail bar', 'Sports bar', 'Tapas restaurant', 'Vegan restaurant']"
704,0x80c8cfafc1c80df7:0x55b69d07323965eb,BB.Q Chicken Silverado Ranch,['Restaurant']
705,0x80c8c5ccea555783:0x31aa6907a13f0293,Rainforest Cafe,"['Restaurant', 'American restaurant', 'Party planner']"
706,0x80ca2ae668e571e5:0x8ba6154bd58020a0,La Fonda Mexican Restaurant,"['Mexican restaurant', 'Restaurant']"
707,0x80c8c43bf4afd17d:0x45301db242464ae,Virgil's Real BBQ - Las Vegas,"['Barbecue restaurant', 'Caterer', 'Dessert restaurant', 'Takeout restaurant', 'Restaurant', 'Southern restaurant (US)']"
708,0x809939343262f4fd:0x68561b0ba6dbd4be,Sparks Lounge Bar,['Bar']
709,0x8099474b86699ef1:0xec4d268e81fa9d95,Studio On 4th,"['Live music venue', 'Bar', 'Lounge']"
710,0x80c8c6917742b42f:0x3e5bc09b43f480c7,Jean-Marie Auboine Chocolatier,"['Restaurant', 'Chocolate shop', 'Manufacturer']"
711,0x8098391876dfa077:0x42f645512df5f626,WAGON WHEEL SALOON,['Bar']
712,0x80993952eaf33ac1:0x84ab8abd09b3473d,ORIGINAL THAI,"['Thai restaurant', 'Restaurant']"
713,0x80c8ea85b3a98d59:0x30217e402db9cb80,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
714,0x80c8cd67dc8a1e3f:0x660c7be4d0f21448,Pancho's Vegan Tacos Anthem,['Restaurant']
715,0x80c8c5cfe4fcbbaf:0x1472a6b8dd222fce,Sports Book Grill,"['Grill', 'Restaurant']"
716,0x80c8c056e81ce95b:0xac9d899c55b25346,Lazy Joe's Fish & Chips,"['Fish & chips restaurant', 'Fish and chips takeaway', 'Restaurant']"
717,0x80c8c19639aa58e9:0x2ffc9b7c00b54055,Grinds 2 Da Max Charleston,"['Restaurant', 'Asian fusion restaurant', 'Hawaiian restaurant', 'Poke bar', 'Sushi takeaway', 'Teppanyaki restaurant']"
718,0x80c8c2f900000001:0xfcd7551f09e489a3,House of Aloha,"['Hawaiian restaurant', 'Restaurant']"
719,0x8099395df894ff03:0x5c3b2e9782bebc10,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
720,0x80ce431dcf405553:0x7e0fff4f8152b0d2,Brew Brothers,['Restaurant']
721,0x80c8c4981732d27d:0xb13758bb76b4481,Las Americas,"['Peruvian restaurant', 'Restaurant']"
722,0x80c8c506f399118f:0xa235ac98d22b9e56,Baja Bar & Grill,"['Mexican restaurant', 'Bar']"
723,0x80c8c508ca300001:0x42355aa99f351732,Pok Pok Wing,['Restaurant']
724,0x80c8c9c23c19b617:0xe47e438dc1fd11ca,Boran Thai Kitchen,['Restaurant']
725,0x80c8cda69c243967:0x4e71887d74499e7f,Jolly Beans Cafe,"['Cafe', 'Coffee shop', 'Restaurant']"
726,0x80c8bf659887c8cf:0xa8acbdcf0d06cc96,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
727,0x80c8d40f1ae443b7:0xe5cd0231be36b53f,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
728,0x80c63778eb891ae3:0x756cf8adef8af35,The Bearded Lady Saloon,['Bar']
729,0x809940961d1a135f:0x94d187c2873d755,40 Mile Saloon,['Bar']
730,0x80c8c18add7ccdf1:0xbb7569a4b0df154d,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
731,0x80c8c6ba9fb044d9:0x1cc97b10580e7588,Red Dragon Gaming and Spirits 143,"['Bar', 'Restaurant']"
732,0x80c8c43c0adf776b:0xde6b80d5d049381c,Imperial Palace,"['Hotel', 'Casino', 'Entertainment', 'Restaurant', 'Spa']"
733,0x80c8c3887144d461:0x3732ed31b3429622,Palomino Club,"['Adult entertainment club', 'Bar', 'Night club']"
734,0x80c8da7f40d6594f:0xe895b1e8591c394a,Stadium Saloon And Laundry,['Bar']
735,0x80c8b889002c7a9d:0xa7ae41593ef32834,Andre's Bistro & Bar,"['Bistro', 'American restaurant', 'Bar & grill', 'Brunch restaurant', 'Dessert restaurant', 'French restaurant', 'Restaurant']"
736,0x80c8c3d564da353b:0xd67c218f201a72dd,Nevada Taste Site,"['Restaurant', 'Bar']"
737,0x80c8dc6ac4da8d59:0xfb1b940e846a6b7c,Viva El Taco Mexican Restaurant,"['Mexican restaurant', 'Latin American restaurant', 'Restaurant']"
738,0x80c8c53b4e6fdde1:0xdd2573fb4c0ad4f0,Trece Las Vegas,['Restaurant']
739,0x80c8c3a0555d0001:0xc85020e949002040,Holo Holo,['Bar']
740,0x80c8bf659887c8cf:0x6d55c95b38cbe1e0,Winchell's,"['Cafe', 'Donut shop']"
741,0x80c8c433ec8f65a5:0xaf197201e89cce11,Pete Rose Bar and Grill,"['Restaurant', 'Bar & grill']"
742,0x8099474ad72742d7:0xfabc697b2ae9ccfb,Arroyo Mexican Grill,"['Mexican restaurant', 'Restaurant']"
743,0x80c92be28d38dda5:0xbdc3abd618d000a8,Big T's Cantina,"['Restaurant', 'Bar']"
744,0x80997019e6a6b703:0xca773100079b41a0,Port of Subs,"['Sandwich shop', 'Catering food and drink supplier', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
745,0x80990a708231b54b:0x2f20a4c009318454,El Paisano Taqueria Y Pupuseria,"['Salvadoran restaurant', 'Restaurant']"
746,0x80c8cf4d11d7554b:0x2443972c22dea43c,Bourbon Street,['Bar']
747,0x80c8d699040163b9:0x5d408ce59ffd4899,Fruit Palace,['Restaurant']
748,0x80c893545c5d9795:0xd75cb50c91d578b7,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
749,0x80c8c7894e6bd679:0xea0c4cb9d215c8fd,Cafe de Manila,"['Filipino restaurant', 'Restaurant']"
750,0x8099410351f01259:0x2bed2654bd9ebba1,House Of Mexica,['Restaurant']
751,0x80c8ce38a22101e5:0xb7f42c58e7eb259f,QQ Boba,"['Cafe', 'Restaurant']"
752,0x80c8c3a03b613215:0x7e558167996b99ed,Second Street Grill,"['Steak house', 'American restaurant', 'Bar', 'Pacific Rim restaurant', 'Restaurant']"
753,0x80c8be54e51677e3:0x7712de9cb973a9f,TruFusion Summerlin,"['Yoga studio', 'Boxing club', 'Cafe', 'Gym', 'Physical fitness program', 'Pilates studio', 'Shopping mall', 'Spa and health club']"
754,0x80a6012867224a63:0xa0bad8b31d8d70fb,Aspens Bar & Grill,"['American restaurant', 'Bar']"
755,0x80ced529aa3ae193:0x730b11aa1a5d3cf3,Boulder Creek Grill,"['Grill', 'American restaurant', 'Bar', 'Restaurant', 'Wedding venue']"
756,0x80c8dd53daa4fe21:0x44a2774600da7c2,Art Cafe,"['Cafe', 'American restaurant', 'Breakfast restaurant', 'Coffee shop', 'Crêperie', 'French restaurant', 'Ice cream shop', 'Lunch restaurant', 'Pizza restaurant', 'Sandwich shop']"
757,0x80c8c73f83e3fd8b:0xf7e4cc393c544426,Graffiti Bao,"['Restaurant', 'Chinese restaurant', 'Dumpling restaurant', 'Noodle shop']"
758,0x80c8d1085eeb22ef:0x20c80fa4fe16bf74,Juice Bar at LVAC,"['Restaurant', 'Bar']"
759,0x80c8c71becde5853:0x416da9790b3750d6,Cariba Charlie's Bar,['Bar']
760,0x80c8cd19355a9ced:0x248e33137adeada8,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
761,0x80c8cfab506671d9:0x6a17acd0aa6f9ee3,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
762,0x809940964ec5cb09:0xbb4746fc637118bc,Filthy Mcnasty's,['Bar']
763,0x80bc06c2fa1ba11f:0xc572fcd4266f558f,Tonopah Liquor Company TLC,['Bar']
764,0x80bc06ea5a659ec5:0xe4997dcc3fc4f0b4,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
765,0x80a606e3344cd973:0x6a13abca488f67c8,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
766,0x80b10554ad757815:0xbc879c87fe297e23,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
767,0x80c8cf9502c7d52f:0x93550f420dadd98b,China A Go Go (S Durango),"['Chinese restaurant', 'Asian restaurant', 'Delivery Restaurant', 'Restaurant']"
768,0x80c8bf8bea2cc70d:0x6cb8ef03b842e1cc,Shizen Japanese Restaurant,"['Japanese restaurant', 'Bar', 'Restaurant', 'Sushi restaurant']"
769,0x80994138de23df61:0x8c86249ef94ebff3,Cafe Capello,['Cafe']
770,0x80c8b8caa925137b:0xb8994cd1f5ae2eab,House of Alchemy,"['Juice shop', 'Cafe', 'Food broker', 'Restaurant']"
771,0x80c8c710a55599f3:0x3fb92cf1bc81c3ba,Jogasaki Sushi Burrito,['Restaurant']
772,0x80c8c57316d0cce5:0x238ed9ce87391c38,Hayashi Japanese Cuisine,"['Japanese restaurant', 'Asian restaurant', 'Buffet restaurant', 'Event venue', 'Authentic Japanese restaurant', 'Restaurant', 'Southeast Asian restaurant', 'Sushi restaurant']"
773,0x80c8c39f88786a61:0x2a94166a3fbb18b7,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
774,0x80c8c44d7a69b849:0xaa3e438dc8c4bd35,Center Bar,['Bar']
775,0x809938b2ef944ce3:0x1e5c467b51a26443,G Street Saloon,['Bar']
776,0x80c8cc142db16deb:0x93740e639d523f8,32 Degrees,['Bar']
777,0x809941d4f4db6243:0xd36162d5468db92,Crazy D's Hot Chicken,"['Fast food restaurant', 'Restaurant']"
778,0x8099a1c5573093a7:0x6caebd8b874f9188,Jamba Juice Carson Valley Plaza,"['Juice shop', 'Restaurant']"
779,0x80c8c1424c7dacb1:0xe427def1c9afb9db,Solo qui,"['Italian restaurant', 'Bistro', 'Breakfast restaurant', 'Brunch restaurant', 'Coffee shop', 'Dessert shop', 'Diner', 'Ice cream shop', 'Restaurant']"
780,0x80c8cf1b01cf4ab7:0x8d0586d7cf3d005f,Taco Bell,"['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']"
781,0x80c8c43360a31b71:0x75ca18923983d226,Wendy's,"['Fast food restaurant', 'Hamburger restaurant', 'Restaurant']"
782,0x80c8c5f09e11482f:0x7c97936ad3a5ff78,Potato Corner,"['Restaurant', 'Fast food restaurant']"
783,0x80c8c56d452f53f7:0x107aa052f79b99ca,THAI PARADISE RESTAURANT - Las Vegas,"['Thai restaurant', 'Catering food and drink supplier', 'Caterer', 'Restaurant', 'Restaurant supply store', 'Rice restaurant']"
784,0x80c8c787d7a8dd45:0xce8d00cc725d89be,PT's Gold,"['American restaurant', 'Bar', 'Bar & grill', 'Casino', 'Pub']"
785,0x80c8d1966aadd763:0x7606ff39b6eedc70,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
786,0x80c8c02c19d349f1:0x461f57af936d0a0b,Teriyaki Brother,"['Asian restaurant', 'Chinese restaurant', 'Restaurant']"
787,0x80a607636523a991:0x3200c074126446e2,Wendy's,"['Fast food restaurant', 'Hamburger restaurant', 'Restaurant']"
788,0x80c8bf8fc29b96e3:0x7f1b2242c9c35228,SC Prime Steakhouse & Bar,"['Steak house', 'Bar']"
789,0x80c8c7c3de7c9ead:0x892a30757ade73a2,Distill - A Local Bar,"['Bar & grill', 'Bar', 'Restaurant']"
790,0x80a607e192cc29e3:0xd04bc1e29fa27534,El Capitan Seafood Restaurant,"['Restaurant', 'Breakfast restaurant']"
791,0x80c8dc5f14767a19:0x1daa69bd300b36d3,Lake Mead Tavern,['Bar']
792,0x80c8da902cf76ecb:0x85ec0a3ccaf221db,Butch Cassidy's Bar & Grill,"['Bar', 'Restaurant']"
793,0x80c8da87cbecd071:0xac894e008d5ad5ce,Sportsmans Bar,"['Bar', 'Gambling house', 'Lounge', 'Restaurant']"
794,0x8099bdd118bec749:0x985d4526b7c9968a,Cafe Girasole,"['Cafe', 'American restaurant', 'Health food restaurant', 'Takeout Restaurant', 'Restaurant', 'Salad shop', 'Sandwich shop']"
795,0x80982cf40b9e6d8d:0x6518462bc4fa5dfb,C G Bar,['Bar']
796,0x80c8c04dfe4632f3:0x7bceea31dc520a19,Pandora's Lounge,"['Bar', 'Entertainer', 'Karaoke bar', 'Lounge', 'Night club', 'Pool hall', 'Pub', 'Restaurant']"
797,0x80c8d14d140fd94f:0x9885c10ac9b1ce22,Enza Ramen,['Restaurant']
798,0x80c8ce064773965f:0x30817c2cac5b8f0f,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
799,0x80c8cfeddbb2612d:0x87d00cb614f7a3f2,Gyro Express,['Restaurant']
800,0x80c8c104556a96e1:0x9b0923c8a93e922,Tacos El Compita,['Restaurant']
801,0x80c8c123c8b57d65:0x8104c363e2a5b9ad,Mi Carboncito Peruvian Food,['Restaurant']
802,0x80993f1c1da92bbd:0x94d8ccb47669fdb2,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']"
803,0x80c8bfe0efce0f15:0x8b39d384723a5be0,Nekter Juice Bar,"['Juice shop', 'Breakfast restaurant', 'Cafe', 'Health food restaurant', 'Restaurant']"
804,0x80c8d1ca671f7661:0xaa3f120777cb8911,The Connection thai sushi,['Restaurant']
805,0x80c8c68f6a34dce1:0x3d638f4782e8ec11,Copper Whisk Café,['Cafe']
806,0x80c8cfa8d7a1b32d:0xccb394a2862d2f0f,Founders Coffee,['Restaurant']
807,0x809941bb801ec0df:0xfdde6967f1fa2a9,Full Belly Deli-Midtown,['Restaurant']
808,0x80b1b13e7801ef07:0xcc3e9ddb0da957dd,Maries's Café,"['Fine dining restaurant', 'Cafe']"
809,0x80c8c7ea7c437e99:0xc5c2bfb0ecb2a58c,Frank's Pizza Restaurant,"['Restaurant', 'Delivery Restaurant', 'Takeout Restaurant']"
810,0x80c8c251a0ef16eb:0xd460c062c6ef582a,The Westside Bistro,"['Bistro', 'American restaurant', 'Restaurant']"
811,ORL4JE6tz3rJxVqkdKfegA,Gaylord Opryland Resort & Convention Center,"['Venues & Event Spaces', 'Performing Arts', 'Arts & Entertainment', 'Hotels & Travel', 'Food', 'Convenience Stores', 'American (New)', 'Beauty & Spas', 'Restaurants', 'Museums', 'Event Planning & Services', 'Hotels', 'Cinema', 'Resorts', 'Day Spas']"
812,6czqMScx8MRDirv7fxX7pw,Frankie's Fruit Bar,"['Specialty Food', 'Food', 'Shaved Ice', 'Juice Bars & Smoothies', 'Fruits & Veggies']"
813,dIpTuL2T1L98GQGU17IeSw,The Bricks,"['Bars', 'Breakfast & Brunch', 'Restaurants', 'American (New)', 'Coffee & Tea', 'Food', 'Nightlife', 'Vegetarian']"
814,qma1sGQv7ArUtzuUTQElRg,Katie's Pizza & Pasta Osteria,"['Pasta Shops', 'Bars', 'Nightlife', 'Specialty Food', 'Cocktail Bars', 'Breakfast & Brunch', 'Restaurants', 'Pizza', 'Food', 'Italian']"
815,Ei0wJeADbNtwvA9CrvknJw,Cocco's Gelateria,"['Coffee & Tea', 'Bakeries', 'Desserts', 'Food', 'Ice Cream & Frozen Yogurt']"
816,FBf4fTg9BZrDYxCWTUfdFQ,Healthy Blend Cafe,"['Food', 'Juice Bars & Smoothies']"
817,CqHqTCCNDioX_1cHgIs81Q,Schnucks Creve Coeur,"['Florists', 'Drugstores', 'Shopping', 'Health & Medical', 'Flowers & Gifts', 'Pharmacy', 'Food', 'Grocery']"
818,tjEKEDmyR_VmeBkJGwreLA,Dunkin',"['Food', 'Donuts', 'Coffee & Tea']"
819,7p4iMnA_hE1Gpz6Yoc7TOQ,Meal Prep Reno,"['Food Delivery Services', 'Food', 'Health Markets', 'Personal Chefs', 'Do-It-Yourself Food', 'Specialty Food', 'Restaurants', 'Caterers', 'Event Planning & Services']"
820,5TVWytR2oNbSKYgfxypuBw,La Patisserie Chouquette,"['Cafes', 'Food', 'Bakeries', 'Restaurants']"
821,IazLGcO9aggJnMMa_5UO1Q,Kimberton Whole Foods - Collegeville,"['Juice Bars & Smoothies', 'Restaurants', 'Food', 'Coffee & Tea', 'Specialty Food', 'Organic Stores', 'Health Markets', 'Grocery', 'Sandwiches', 'Shopping', 'Vitamins & Supplements']"
822,N5QQdPac1cXwOHr-ePr90g,5th St. Bakehouse,"['Food', 'Restaurants', 'Bakeries', 'Breakfast & Brunch', 'American (New)']"
823,b-EHLoRBtVgOpkv6-i1pSA,Huge Impact Restaurant,"['Restaurants', 'American (New)', 'Food Trucks', 'Food', 'Mexican']"
824,vFCO3K6ebzPRFWkxDVf9CA,Feed the Camel,"['Food', 'Food Trucks']"
825,NouhbGP5s17DZ9hExLYAkA,Dairy Queen,"['Food', 'Ice Cream & Frozen Yogurt']"
